ticker,trade_date,open,high,low,close,volume,daily_return,volatility_10d
JPM,2025-10-13 00:00:00-04:00,301.3212684867699,305.1272097801061,301.17337467050265,303.6580810546875,10788700,0.02353017054227835,0.0121741600700409
JPM,2025-10-14 00:00:00-04:00,301.5578902761218,302.70165257420854,290.0907186231138,297.85052490234375,16178800,-0.019125314011642747,0.013313022553983625
JPM,2025-10-15 00:00:00-04:00,302.1002149225357,307.7499693151439,301.1635039391426,301.4100036621094,11354800,0.011950553926109997,0.013513747532298554
JPM,2025-10-16 00:00:00-04:00,301.0747260223031,304.35808863852304,292.9106575300408,294.3600769042969,10549400,-0.023389823403856536,0.015061763382879106
JPM,2025-10-17 00:00:00-04:00,294.97143359875633,295.3559575215809,290.08088749555986,293.3938293457031,10153500,-0.0032825360312291885,0.014607872263729733
JPM,2025-10-20 00:00:00-04:00,294.32064593592156,299.43798218705626,293.9854099500461,298.1265869140625,6894900,0.016131073986504374,0.01582993716243998
JPM,2025-10-21 00:00:00-04:00,297.436411288458,299.7929328501146,292.8416531202475,292.9303894042969,7372700,-0.017429500547240573,0.016554937132949584
JPM,2025-10-22 00:00:00-04:00,293.6008552074487,293.8868032880077,286.4721030595595,289.9920959472656,8054100,-0.010030688393261489,0.016458556202710937
JPM,2025-10-23 00:00:00-04:00,290.25837425327126,292.22050252499105,288.41456104050746,290.4161376953125,5438800,0.0014622527785170814,0.016304057107564406
JPM,2025-10-24 00:00:00-04:00,291.9345495322769,298.3632818043669,291.31339548312707,296.2335205078125,7228300,0.020031196815251562,0.017282359758649404
JPM,2025-10-27 00:00:00-04:00,297.92941246883,300.2662249001909,296.7955198233114,299.89154052734375,5642200,0.012348433807425119,0.01589580692049248
JPM,2025-10-28 00:00:00-04:00,300.59159530101573,303.6580673748709,298.915415308335,301.0845947265625,6336000,0.003978285606592413,0.01461785228753022
JPM,2025-10-29 00:00:00-04:00,299.2605157595805,303.93414060421026,298.7675163425421,301.2325134277344,7520300,0.000491286182563444,0.014120127418350293
JPM,2025-10-30 00:00:00-04:00,301.50862332627236,308.233113206998,300.8282816526182,305.1075134277344,7514600,0.012863817241725473,0.011921575713515865
JPM,2025-10-31 00:00:00-04:00,304.22008283002725,308.4894444595929,302.9481359332913,306.7639465332031,7721300,0.005429014470537119,0.011673905300074587
JPM,2025-11-03 00:00:00-05:00,306.6456604912348,307.9471862719047,301.9227172950412,305.0187683105469,7770000,-0.005688993906809547,0.011297215080534903
JPM,2025-11-04 00:00:00-05:00,302.415720333495,307.84858401169095,300.82827651560933,304.920166015625,7085200,-0.00032326632052193105,0.00903974313347066
JPM,2025-11-05 00:00:00-05:00,305.27510663609064,308.7162632770978,301.35085025066564,307.3161315917969,6865200,0.00785768159410316,0.007597268736628666
JPM,2025-11-06 00:00:00-05:00,306.63579903674446,310.4319009529449,305.9160390722913,309.03179931640625,7206100,0.005582745415031676,0.0074433350427444865
JPM,2025-11-07 00:00:00-05:00,307.5232049313688,310.0276204199649,303.3327096940284,309.8106994628906,7302300,0.0025204530673132997,0.0056979577534758685
JPM,2025-11-10 00:00:00-05:00,310.5896337890794,315.08578608051664,309.8106862822301,312.45318603515625,5794100,0.00852935865948723,0.005222017509153165
JPM,2025-11-11 00:00:00-05:00,313.0546102409576,314.58289630207906,310.86569176259013,311.200927734375,5030200,-0.004007826953764337,0.005822880057602087
JPM,2025-11-12 00:00:00-05:00,311.83200002815875,317.7381233989844,311.782682032414,315.92388916015625,10578300,0.015176566021720017,0.0067987318151335715
JPM,2025-11-13 00:00:00-05:00,314.7604311532612,316.14082355780937,304.7722577523736,305.1469421386719,8973300,-0.03411247895856662,0.013515075813769376
JPM,2025-11-14 00:00:00-05:00,303.20448907001065,303.3326737235763,297.012418045434,299.35906982421875,10327000,-0.018967492428034416,0.014603607189063944
JPM,2025-11-17 00:00:00-05:00,299.74363974118836,301.31137424610444,293.5022804823602,296.1644592285156,8344000,-0.01067150094225966,0.014813921976944595
JPM,2025-11-18 00:00:00-05:00,295.3066623130797,298.70837045931603,292.8613742767781,295.2179260253906,8077300,-0.003195971608445647,0.01478749106359702
JPM,2025-11-19 00:00:00-05:00,295.5432899586994,300.1873662746028,295.0798692888629,299.02386474609375,5546600,0.012891963479127577,0.015280551117751133
JPM,2025-11-20 00:00:00-05:00,302.05090502503106,305.58079800315744,293.98544109490615,294.2023620605469,7501600,-0.01612414009042684,0.015524818221544449
JPM,2025-11-21 00:00:00-05:00,297.07161725529045,297.45614117965755,288.7103357437745,293.8473815917969,11766800,-0.0012065860595535938,0.015373654791339375
JPM,2025-11-24 00:00:00-05:00,294.0642973394352,295.6221924256846,290.386540762355,293.8276672363281,10940200,-6.709045818942272e-05,0.014750296281156816
JPM,2025-11-25 00:00:00-05:00,295.84892096661844,300.2366275598507,291.4217960873232,298.75762939453125,8877200,0.016778413702743356,0.016435073399925323
JPM,2025-11-26 00:00:00-05:00,300.7296512123902,304.21022597199055,298.95486530692773,303.33270263671875,7910900,0.015313661617477159,0.016452848265474693
JPM,2025-11-28 00:00:00-05:00,304.7722465716023,309.3275563846455,303.9242719247256,308.6965026855469,4322400,0.017682894070448985,0.013843406903853332
JPM,2025-12-01 00:00:00-05:00,308.5683618849884,309.6430970545817,304.2201032083801,304.59478759765625,7727300,-0.013287209450729809,0.013013629339558663
JPM,2025-12-02 00:00:00-05:00,304.4172805196406,306.1329390093465,302.7903884074122,303.5693359375,7249000,-0.003366609350882177,0.012426866609753472
JPM,2025-12-03 00:00:00-05:00,302.89885953876745,307.98658713845214,302.50443592551073,307.75982666015625,8535300,0.01380406459603356,0.012714187497217169
JPM,2025-12-04 00:00:00-05:00,308.87405237571005,314.0308078212495,308.61768301012796,311.6742858886719,9627800,0.012719201433779581,0.01270123853397876
JPM,2025-12-05 00:00:00-05:00,311.2207252653726,314.02095869272745,310.27414460153136,310.6291198730469,6518900,-0.003353391867554678,0.010949059556854416
JPM,2025-12-08 00:00:00-05:00,310.64879808375287,312.0390600856641,308.96274846028484,310.79669189453125,7417200,0.0005394601174315561,0.010843609895436424
JPM,2025-12-09 00:00:00-05:00,310.5403783790639,314.336450228146,295.8193913272319,296.30255126953125,18049200,-0.04663544047604784,0.019846435696867386
JPM,2025-12-10 00:00:00-05:00,296.292632599085,306.8329619363725,294.2811866679717,305.76806640625,18874100,0.031945439201124026,0.021679471709180043
JPM,2025-12-11 00:00:00-05:00,304.9102649889192,313.5476242674454,304.9102649889192,312.9363098144531,9721900,0.023443401047247514,0.022353805523860824
JPM,2025-12-12 00:00:00-05:00,315.2041261224818,315.7858618718594,312.16726270211575,314.06036376953125,8982900,0.003591957595922901,0.021786799652006413
JPM,2025-12-15 00:00:00-05:00,315.1153648797306,318.3593094805321,313.9321843288561,315.5393371582031,10864100,0.004709201030401955,0.021122373861065736
JPM,2025-12-16 00:00:00-05:00,314.62240273148194,315.0463750601788,309.99806522837446,311.1319580078125,8331300,-0.013967764495178892,0.021774625690564188
JPM,2025-12-17 00:00:00-05:00,313.9716244610726,314.8984658400699,310.2544194174254,310.5699462890625,8718700,-0.0018063451994728696,0.021445566281639763
JPM,2025-12-18 00:00:00-05:00,311.57564186364317,313.2518519730792,307.84856735129125,308.6176452636719,11444900,-0.006286187857898917,0.02114328418516973
JPM,2025-12-19 00:00:00-05:00,309.39657764946713,314.099781180705,308.8049723403709,312.7686767578125,24494400,0.013450402327430444,0.021579459264000747
JPM,2025-12-22 00:00:00-05:00,313.064515200958,318.7044300194866,313.064515200958,318.5663757324219,8354600,0.018536699501717546,0.022285141597755437
JPM,2025-12-23 00:00:00-05:00,319.07908304324746,323.1907116116738,318.56637445826755,321.3666076660156,6668300,0.008790105130071169,0.014006978435459219
JPM,2025-12-24 00:00:00-05:00,321.6722493328215,325.36974495293686,320.9426198260136,324.5612487792969,4289300,0.009940799812659273,0.01134467013228747
JPM,2025-12-26 00:00:00-05:00,324.50208933838474,326.22758744424,321.96809498869885,323.31890869140625,4158300,-0.0038277523658882817,0.009879545798454778
JPM,2025-12-29 00:00:00-05:00,322.4216288798564,323.1808371734579,319.0002116144308,319.2171325683594,8635300,-0.012686471507801111,0.011094838660314387
JPM,2025-12-30 00:00:00-05:00,320.2623075229155,320.39049219725354,317.97478280166575,318.89178466796875,7904300,-0.0010192056352769097,0.011069214334105919
JPM,2025-12-31 00:00:00-05:00,319.79886991908165,320.3313177342217,317.5310845539587,317.70855712890625,5048500,-0.0037104359408144383,0.009933523971080665
JPM,2026-01-02 00:00:00-05:00,317.9846252281575,321.1694123071354,316.2492576445291,320.92291259765625,8054000,0.010117308447080475,0.010121288914904637
JPM,2026-01-05 00:00:00-05:00,320.942628937084,332.5281155423397,320.63697169770103,329.3630676269531,10752600,0.026299633644040865,0.011789258460695982
JPM,2026-01-06 00:00:00-05:00,329.44229029813283,332.6612412306879,327.49110960074296,331.41326904296875,7660800,0.00622474593398481,0.011540816114249475
JPM,2026-01-07 00:00:00-05:00,327.9764659913386,328.9767963949314,321.4989374679619,323.8660888671875,9815200,-0.022772715762333418,0.013694043321240463
JPM,2026-01-08 00:00:00-05:00,323.27183137637843,328.2339475379842,322.53888044956136,326.63934326171875,11737100,0.008562966268655936,0.013681224487190363
JPM,2026-01-09 00:00:00-05:00,326.1936353875406,328.7291759216584,325.0348299492433,326.0450744628906,6738100,-0.0018193423758875449,0.013397890127052942
JPM,2026-01-12 00:00:00-05:00,318.80490292970194,322.9053354478686,318.1611187929736,321.38995361328125,12805100,-0.014277537721672284,0.01416187428442962
JPM,2026-01-13 00:00:00-05:00,321.20175473899405,323.7372950994605,307.60294504088824,307.9297790527344,19371200,-0.041881130412505296,0.01909976710797515
JPM,2026-01-14 00:00:00-05:00,305.2556057077196,308.78159262538577,303.19546018048277,304.9287414550781,25951500,-0.009745850521142074,0.019176707298429407
JPM,2026-01-15 00:00:00-05:00,305.5230197927318,309.95031666446005,304.8098971346673,306.30548095703125,14751400,0.004514954855955988,0.0193801414484648
JPM,2026-01-16 00:00:00-05:00,307.38506061636195,314.17950872864606,307.0383983149945,309.48480224609375,14652500,0.010379576882297181,0.01940075007372589
JPM,2026-01-20 00:00:00-05:00,303.2845981841295,308.1774060521912,298.9761500928895,299.8477478027344,12900600,-0.03113902321993911,0.018071015604905358
JPM,2026-01-21 00:00:00-05:00,300.53118494697816,302.4823658305288,298.2729680555718,299.15447998046875,10270100,-0.0023120661313811297,0.01745268910464201
JPM,2026-01-22 00:00:00-05:00,301.9474777854751,305.2555953909441,300.0062112868251,300.729248046875,10535800,0.005264063123871843,0.017433553274783912
JPM,2026-01-23 00:00:00-05:00,299.11481126550876,299.4812715954647,293.6772702297321,294.8757019042969,11107900,-0.019464505632873164,0.016852993871425324
JPM,2026-01-26 00:00:00-05:00,294.96484861763906,298.8969221500132,294.60830241167326,298.16400146484375,11752700,0.011151476840279395,0.018015720458465702
JPM,2026-01-27 00:00:00-05:00,298.45122352878457,299.08512378237486,295.3016109870806,297.44097900390625,11527400,-0.002424915339831024,0.018001617255609333
JPM,2026-01-28 00:00:00-05:00,297.4013222225187,299.03558292254246,295.2025300603667,297.89654541015625,9556700,0.0015316195091061857,0.013471259239359584
JPM,2026-01-29 00:00:00-05:00,299.51100066931883,303.898671192008,299.3327275624257,303.49261474609375,11580000,0.018785277715230198,0.014883888824689991
JPM,2026-01-30 00:00:00-05:00,302.333781642444,304.98817089860455,299.66947824936375,302.9676818847656,11953200,-0.001729639654550752,0.014786783689009401
JPM,2026-02-02 00:00:00-05:00,301.5513314360023,306.34508884518107,298.49085539325506,305.1961975097656,9839400,0.007355621600087403,0.014557446653278327
JPM,2026-02-03 00:00:00-05:00,306.77099053389486,313.22869052113475,306.14700443281885,311.8420715332031,12688000,0.02177574320277964,0.011875320423987002
JPM,2026-02-04 00:00:00-05:00,311.4062598905275,316.25944126204155,311.4062598905275,314.2389221191406,9848800,0.007686103976134895,0.011705139348795454
JPM,2026-02-05 00:00:00-05:00,311.99062599899656,312.9909865673853,302.6210112179966,307.1968688964844,9388000,-0.02240986945591139,0.014557763824417877
JPM,2026-02-06 00:00:00-05:00,311.7034102684662,321.15227836348157,311.7034102684662,319.3199462890625,17797400,0.03946354478197245,0.016587471735953693
JPM,2026-02-09 00:00:00-05:00,318.27007812796035,323.2817350541263,317.05181803840316,319.0228271484375,11477500,-0.0009304747294303084,0.016780893626395545
JPM,2026-02-10 00:00:00-05:00,319.4684837021083,323.01429884581904,312.1094739861534,315.2392883300781,9902200,-0.011859774587850813,0.017608878245843652
JPM,2026-02-11 00:00:00-05:00,320.15191444315514,322.1724337503843,305.78055639607567,307.8505859375,8703500,-0.02343839320193375,0.019925691139118438
JPM,2026-02-12 00:00:00-05:00,309.29660600764385,310.62380057979817,297.15372325834437,299.74871826171875,13443400,-0.02631753209469645,0.021141309526435628
JPM,2026-02-13 00:00:00-05:00,295.6680481198895,301.38294318623025,293.6871553220786,299.6595458984375,9114500,-0.00029749039061244265,0.021140973031907918
JPM,2026-02-17 00:00:00-05:00,299.8675549474044,305.29518175186814,299.61002921690664,304.19580078125,8896800,0.015138028956200644,0.021616429950598887
JPM,2026-02-18 00:00:00-05:00,305.51309749540866,309.2966101142475,304.2849535938903,305.8300476074219,7209600,0.005372351695765332,0.020355993002391815
JPM,2026-02-19 00:00:00-05:00,304.2354576365961,306.226234501648,302.2050242231491,305.1070251464844,6737700,-0.0023641315383948758,0.020084118895766338
JPM,2026-02-20 00:00:00-05:00,305.4536802835111,308.0288471084009,302.75966472033866,307.82086181640625,7792700,0.008894703976805918,0.01909722919311947
JPM,2026-02-23 00:00:00-05:00,305.84987743753925,308.028871901531,292.2807780649544,294.82623291015625,12955400,-0.04221490651923521,0.017949712849720436
JPM,2026-02-24 00:00:00-05:00,293.98432184665864,296.886322684036,288.5962907533433,294.459716796875,13554100,-0.0012431597747034617,0.017936680665874363
JPM,2026-02-25 00:00:00-05:00,295.78692074637365,300.75895068108485,294.1724883145502,300.4023742675781,8095500,0.020181563493122834,0.019892652703071948
JPM,2026-02-26 00:00:00-05:00,301.67017313360896,306.05787397622345,300.73918125790124,303.20538330078125,7007800,0.009330848466285513,0.019134476388865108
JPM,2026-02-27 00:00:00-05:00,297.13393894248406,300.0557680991628,291.636973162459,297.4310607910156,18620800,-0.01904426117671354,0.01819524218639869
JPM,2026-03-02 00:00:00-05:00,291.9935267958635,297.11414843979566,290.4088063693875,294.7172546386719,8508900,-0.00912415181227677,0.018390653211045226
JPM,2026-03-03 00:00:00-05:00,289.4975898716125,299.5011046657454,286.73423592223537,297.3914489746094,10278200,0.009073762373418282,0.017873504174191715
JPM,2026-03-04 00:00:00-05:00,297.12402886142485,298.12438947518206,292.99388398032096,296.52978515625,8055700,-0.0028974061672935036,0.017678904783781646
JPM,2026-03-05 00:00:00-05:00,295.1332451958745,298.3620800816865,289.63624924146006,290.74554443359375,12732500,-0.01950644087779707,0.01843185062277063
JPM,2026-03-06 00:00:00-05:00,283.6044306839189,287.21955415339994,280.99955170429564,286.7144470214844,13496500,-0.013864691959295294,0.017972279601786757
JPM,2026-03-09 00:00:00-04:00,282.7724816341387,288.31898819476027,277.77073879547015,287.1502685546875,12241100,0.0015200543179132442,0.013090314378389619
JPM,2026-03-10 00:00:00-04:00,286.52626625452876,289.9532025593205,284.43640849634494,285.97161865234375,8344900,-0.004104644959157633,0.013089669257620395
JPM,2026-03-11 00:00:00-04:00,286.05084727233185,287.7049062038017,282.1385715612803,284.7731628417969,10205000,-0.004190820810102247,0.010297322138557554
JPM,2026-03-12 00:00:00-04:00,280.1279843639117,281.16797137675815,276.43363807803536,280.18743896484375,13760500,-0.01610307597524796,0.00938821828206006
JPM,2026-03-13 00:00:00-04:00,281.9504072447318,284.4463214441296,280.2468381234208,280.7321472167969,9091200,0.0019440851951306737,0.008936348878189452
JPM,2026-03-16 00:00:00-04:00,283.6044205599556,286.506421278288,281.89093739443587,283.4261474609375,8149000,0.009596336831564134,0.010038154498285212
JPM,2026-03-17 00:00:00-04:00,286.23902796907333,288.97266988082987,283.2181783456238,284.1492004394531,8961200,0.002551115996153097,0.009288787917146856
JPM,2026-03-18 00:00:00-04:00,284.08971801136914,286.6450865635814,282.3960631878955,284.99102783203125,10057000,0.0029626245341398683,0.009581740293364656
JPM,2026-03-19 00:00:00-04:00,284.13928904174674,286.7441681021885,281.900870340191,285.2188720703125,9846700,0.0007994786362732764,0.007918842360590487
JPM,2026-03-20 00:00:00-04:00,285.3277943529036,287.9326733008621,282.5446423017302,283.82232666015625,22436500,-0.004896399035656973,0.006847188992746565
JPM,2026-03-23 00:00:00-04:00,291.4982779446762,292.9245231806114,285.2188513876401,287.14031982421875,11470800,0.01169038814918677,0.007931284680360622
JPM,2026-03-24 00:00:00-04:00,283.4360748065673,292.6571288676103,282.64369950840546,289.6065368652344,11092300,0.00858889146089048,0.008207878916574861
JPM,2026-03-25 00:00:00-04:00,291.3398308899875,294.7965097163498,289.6461758443202,292.59771728515625,12188200,0.010328428537211387,0.008411451478271811
JPM,2026-03-26 00:00:00-04:00,289.78478993876473,292.1717693530369,287.95248830787267,288.87359619140625,8669200,-0.012727785877155617,0.007599579698812254
JPM,2026-03-27 00:00:00-04:00,286.3777093696089,287.3384134369941,279.05829538327214,280.13787841796875,9873300,-0.030240623887443308,0.01301883188811042
JPM,2026-03-30 00:00:00-04:00,282.01972478590784,284.50575515603197,279.6327451103039,281.0589904785156,11734400,0.0032880668110599753,0.012642309889909128
JPM,2026-03-31 00:00:00-04:00,285.71408872506316,292.25104134220237,282.22772810140145,291.3497314453125,12956900,0.03661416754282243,0.017348288420593744
JPM,2026-04-01 00:00:00-04:00,292.567989087923,295.8661624411999,290.1116710297465,292.5580749511719,11267200,0.004147398728892249,0.017354775457601366
JPM,2026-04-02 00:00:00-04:00,289.1212191631598,292.7957669317203,285.9616926535428,291.7855224609375,6669300,-0.002640680795986672,0.017431863619893705
JPM,2026-04-06 00:00:00-04:00,292.7412191857173,295.4987855589938,291.88509063240025,294.125,7142600,0.008017798550562727,0.017307933911938092
JPM,2026-04-07 00:00:00-04:00,291.8253790066561,296.8427544058445,291.38734983011653,296.0662536621094,7849100,0.006600097448735687,0.017120882587394866
JPM,2026-04-08 00:00:00-04:00,306.5888366699219,309.8640903908154,303.96066179364243,306.5888366699219,10590200,0.03554131170863384,0.019951411129687596
JPM,2026-04-09 00:00:00-04:00,305.5734164156603,309.8640846884941,304.73715687535,308.938232421875,6586600,0.0076630179280876565,0.019903315691142027
JPM,2026-04-10 00:00:00-04:00,308.6097380099313,308.9581744354404,305.344449093958,308.4803161621094,6069700,-0.0014822259329182463,0.01905049054969603
JPM,2026-04-13 00:00:00-04:00,306.0910825316173,312.33295236293975,304.0900871089203,312.2732238769531,8318200,0.01229546105901469,0.013935302465319382
JPM,2026-04-14 00:00:00-04:00,308.4305432499699,312.91036189245165,307.4847916064935,309.7247009277344,11455500,-0.008161195883457983,0.015064323361582884
JPM,2026-04-15 00:00:00-04:00,312.54203541599225,312.8307129741003,302.8954898881459,304.5579833984375,9885800,-0.01668164506679881,0.013932304306860785
